ADR_GenderChild,K4_1451,K5_2501,K6_2501,K7_2501,K8_651,K8_654,K8_655,K8_657,K8_681,K8_683,K8_686,K8_689,K8_693,K8_652,K8_653,K8_656,K8_658,K8_682,K8_684,K8_687,K8_690,K8_692,K8_694,K7_651,K7_652,K7_653,K7_654,K7_655,K7_656,K7_657,K7_658,K6_651,K6_652,K6_653,K6_654,K6_655,K6_656,K6_657,K6_658,K5_651,K5_652,K5_653,K5_654,K5_655,K5_656,K5_657,K5_658,K4_451,K4_452,K4_453,K4_454,K4_455,K4_456,K4_457,K4_458,K6_nSBQ_PROSO,K6_nSBQ_ANXDEP,K6_nSBQ_OPAGGR,K6_nSBQ_ADHD,K6_nSBQ_REAGGR,K6_nSBQ_PHYSAGGR,K6_nSBQ_PROAGGR,K6_nSBQ_INDAGGR,K6_involv,K6_ResilAdult,K6_ResilFriends,K6_BullVict4,K6_GTrust,K6_N1311,K6_N1321,K6_N1331,K6_N1341,K6_DevVar19,K6_SCTRL,K6_SchoolTeach,K6_SchoolClass,K6_SchoolDiffic,K5.6_MigHH2,K5.6_ISEImax,K5_nSBQ_PROSO,K5_nSBQ_ANXDEP,K5_nSBQ_OPAGGR,K5_nSBQ_ADHD,K5_nSBQ_REAGGR,K5_nSBQ_PHYSAGGR,K5_nSBQ_PROAGGR,K5_nSBQ_INDAGGR,K5_involv,K5_ResilAdult,K5_ResilFriends,K5_BullVict4,K5_GTrust,K5_1331,K5_1321,K5_1311,K5_1341,K5_DevVar19,K5_SCTRL,K5_SchoolTeach,K5_SchoolClass,K5_SchoolDiffic,K5.6_MigHH2.1,K5.6_ISEImax.1,T4.3_ACHI01,T4.3_ACHI02,T4.3_ACHI03
1,5,NA,2,1,2,4,4,1,1,2,3,1,2,2,1,1,4,1,2,1,5,1,1,1,3,2,4,3,1,1,3,3,1,4,4,2,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,4,1,1,3.375,2.25,1.66666666666667,5,2,2,1.66666666666667,1.66666666666667,3.83333333333333,3.75,4,1.5,3,1,1,0,0,3,2.6,3,3.66666666666667,2.66666666666667,1,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,52,1,2,4
2,NA,5,3,3,4,5,5,5,5,5,4,4,3,5,5,5,5,4,5,3,3,5,1,2,2,2,3,3,4,4,3,4,3,1,4,3,4,4,2,4,3,2,1,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2.4801466594881,3.25,1.33333333333333,2.5,2,1.66666666666667,2,2.66666666666667,2.83333333333333,2.5,3.66666666666667,2.25,2,1,1,1,1,3,2.3,3,3,2.33333333333333,2,45,3.5,2.75,1,2.25,2.33333333333333,2,1.33333333333333,1.66666666666667,3.5,3,4,2.5,2.33333333333333,0,0,0,0,4,NA,NA,NA,NA,2,45,NA,NA,NA
1,NA,2,2,2,2,3,5,2,2,2,3,1,3,2,1,2,4,1,1,1,3,1,1,3,1,1,2,1,2,1,3,3,2,1,2,1,3,1,4,4,2,3,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3.375,2.125,2.66666666666667,3,1.66666666666667,1,1,2.33333333333333,4,2.75,3.66666666666667,1.75,2.66666666666667,1,0,0,0,0,2.5,2.66666666666667,3.66666666666667,2,1,30,4.5,2,2,2,2.66666666666667,1.33333333333333,1.33333333333333,2,3,2.75,3.66666666666667,2.75,3.66666666666667,0,0,0,0,3,2,2,2.66666666666667,2,1,30,5,3,3
2,5,NA,4,3,1,3,3,1,2,2,1,1,1,2,3,4,4,1,1,1,2,1,1,2,3,2,1,2,2,3,1,2,2,1,3,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,1,3,3,2.75,2.5,1.66666666666667,1.75,2,1.66666666666667,1.33333333333333,1.66666666666667,3.16666666666667,2,3,1.5,2,1,1,1,1,2,1.8,3,3,1.33333333333333,1,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,88,5,5,5
2,5,5,3,3,3,2,1,1,2,4,2,1,1,1,1,1,3,1,1,1,1,1,1,4,2,1,2,1,1,2,3,4,1,1,2,1,1,1,2,3,1,1,1,1,1,1,1,5,2,1,2,3,2,1,1,3.875,1.5,1.66666666666667,2.5,2,1,1,1,3.16666666666667,2.75,2.66666666666667,1.25,2,0,0,1,0,1,2.3,3,3,2,2,38,4.5,1.25,1,1.75,2,1,1,1,3.33333333333333,2.5,3.66666666666667,1,2.66666666666667,0,0,0,0,1,1.8,3.33333333333333,4,1.66666666666667,2,38,2,2,2
1,NA,2,2,2,4,4,1,1,2,3,1,1,1,1,1,3,3,1,1,1,1,1,1,4,1,1,1,1,4,1,2,4,1,1,1,1,3,1,1,4,5,1,1,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,1.66666666666667,1.75,2,1.66666666666667,1.66666666666667,1.66666666666667,1.5,1.75,3,1.25,1.33333333333333,1,0,0,0,3,2.5,3.33333333333333,3.33333333333333,1,1,NA,3.375,1.625,1.66666666666667,1.75,3,3.33333333333333,1,3,1.66666666666667,1.75,4,1.5,2.33333333333333,0,1,0,0,5,2.3,2.66666666666667,2.66666666666667,1.66666666666667,1,NA,NA,NA,NA
2,4,2,2,2,2,3,3,1,2,4,3,3,2,2,3,3,3,4,2,1,3,1,1,4,2,2,2,2,5,4,3,3,3,1,2,1,3,2,2,3,2,1,2,1,5,1,2,2,3,2,2,3,3,1,2,4.625,2,1.66666666666667,3.5,2,1,1,1.33333333333333,3.5,3,4,1,2,1,1,1,1,2,2.2,4,4,2,1,45,3.99017330145836,1.875,1,1.75,2.33333333333333,1,1,1.66666666666667,3.16666666666667,3,3,1.5,2.33333333333333,0,0,1,0,2,2.2,4,3,2.33333333333333,1,45,NA,NA,NA
1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,4,5,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3.875,3.5,3,2.5,4,4,2.33333333333333,1.33333333333333,2.83333333333333,3.25,3,1,1,1,1,1,0,8,2.9,1,2.66666666666667,4,2,NA,NA,NA,NA
1,5,NA,3,2,1,4,3,5,1,2,4,4,3,4,3,3,4,1,1,2,2,4,1,1,4,1,1,1,2,4,3,2,3,2,4,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,1,3,1,4,4.5,3.125,1,3.5,2.33333333333333,2.66666666666667,2.33333333333333,2.33333333333333,3,3,4,2,1.66666666666667,1,1,1,1,11,2.3,4,4,2,2,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,34,NA,NA,NA
2,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,1,1,1,1,1,3,5,4,4,4,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,2,4.56001314432087,3.75,1.66666666666667,2.75,2,1,1.66666666666667,1.33333333333333,3.33333333333333,3.25,4,1.5,2.66666666666667,1,0,0,0,4,3.3,3.33333333333333,3,1.33333333333333,2,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,73,4,4,5
1,NA,4,1,1,3,2,2,1,2,2,1,1,1,1,1,3,2,1,2,1,4,1,1,3,2,2,2,3,3,2,3,3,1,2,3,2,3,1,3,3,1,2,2,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.25,1,2.5,1.77457222371384,1,1.66666666666667,1,3.83333333333333,3.5,4,1.5,3,1,1,1,1,4,2.4,3,3.33333333333333,2,2,16,3.71218910570914,2.75,2.33333333333333,2.5,2.66666666666667,1.66666666666667,3,3.33333333333333,3.83333333333333,2.5,4,1,2.33333333333333,1,0,1,1,5,2.4,3,3,NA,2,16,NA,NA,NA
1,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,1,2,2,2,1,1,2,2,1,1,3,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2.5,1.375,2,2.25,3.66666666666667,3.33333333333333,3.33333333333333,2.33333333333333,3.33333333333333,2.25,3.66666666666667,1.5,1.33333333333333,0,0,0,0,3,2.5,2,3,1.66666666666667,2,16,3.75,1.5,1,2.5,2,1.33333333333333,1,2.66666666666667,3.83333333333333,2.25,4,1,1.33333333333333,0,0,0,0,1,2,2.66666666666667,2.66666666666667,2,2,16,5,4,5
1,NA,5,1,2,3,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,2,NA,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,3.75,1.5,1,2.25,2,1.33333333333333,2.66666666666667,2,3.5,3,4,1.5,3,0,1,0,0,0,2,3.33333333333333,4,2.33333333333333,2,38,5,1.125,1.33714482821693,2.25,3,2.66666666666667,2.66666666666667,2,3.33333333333333,2.75,4,1.75,2.66666666666667,0,0,1,0,8,2.7,3.33333333333333,4,2,2,38,NA,NA,NA
2,5,3,2,3,1,3,2,2,1,2,1,1,1,3,1,3,3,1,1,1,3,1,1,2,3,2,3,1,2,2,3,2,2,1,1,2,1,1,4,3,1,1,1,1,3,1,1,2,2,2,3,1,1,1,2,2.375,1.625,1.33333333333333,2.25,2,1,2.33333333333333,1,2.83333333333333,2.75,3,1.25,1.66666666666667,1,0,0,1,1,2,3,2.33333333333333,1.66666666666667,1,73,3.5,1.5,1,2.75,1.33333333333333,1,1,2.33333333333333,2.83333333333333,3,4,1.5,2.66666666666667,0,0,0,0,1,2.5,3.33333333333333,3.66666666666667,2.33333333333333,1,73,4,4,5
2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,1,2,2,3,4,2,2,1,1,2,1,2,1,2,2,1,1,5,2,5,3.32093374788678,2.5,1.66666666666667,2.75,1.66666666666667,1,1.33333333333333,1.66666666666667,3.66666666666667,3.25,3.33333333333333,1.75,2,0,0,0,0,2,2,4,4,2.33333333333333,1,30,2.875,1.5,1,2.5,4,1.66666666666667,2,3.33333333333333,3.16666666666667,2.75,4,2,2,0,0,0,0,1,2.7,1,2.66666666666667,1.33333333333333,1,30,3,3,4
1,5,3,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,1,2,3,2,2,3,1,3,1,2,3,1,1,1,2,2,2,1,2,1,1,1,1,2,1,1,3.875,2.25,1.31390682031362,3.5,2.33333333333333,1,1,1,2.83333333333333,2.75,3.66666666666667,1.25,1.66666666666667,1,1,1,1,5,2.5,3.66666666666667,3.66666666666667,2,NA,30,4.875,1.5,1.66666666666667,3.5,2.66666666666667,1,1.33333333333333,2.33333333333333,2.83333333333333,2.75,4,2,2.66666666666667,0,0,0,0,0,2.7,4,4,1.33333333333333,NA,30,3,4,3
2,5,5,3,3,3,2,2,2,1,1,2,2,2,2,2,3,3,1,1,1,2,1,1,3,4,5,2,2,3,4,4,3,4,3,3,2,4,5,4,3,3,3,2,4,4,3,4,4,4,1,2,2,3,1,3,3.75,3.375,1.33333333333333,4.25,2.33333333333333,1,1.66666666666667,2.33333333333333,3.5,2.25,3,1.5,3,0,1,1,0,4,2.2,3.33333333333333,3.33333333333333,1.66666666666667,1,66,3.9661527416207,3.25,1.33333333333333,2.75,2,1,2,1.66666666666667,3.5,2.25,4,2.5,3.33333333333333,0,0,0,0,0,1.5,2.66666666666667,3,2,1,66,3,5,3
1,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,1,1,1,3,2,1,1,1,1,3,2,3,4,2,2,2,1,3,1,1,4.125,2,1.33333333333333,2.25,1,1,1,1.33333333333333,4,3.75,4,1.25,2.33333333333333,1,1,1,0,1,2.2,3.66666666666667,3.33333333333333,1,1,52,4.375,2.125,1.33333333333333,1,2,1,1,1.66666666666667,3.83333333333333,3.25,4,1.5,4,0,0,0,0,2,2.7,3,2.66666666666667,1.33333333333333,1,52,3,3,4
1,NA,2,1,1,2,1,1,1,2,3,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,1,3,3,2,1,3,4,1,1,1,1,3,2,2,2,3,1,2,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3.75,1.875,1.33333333333333,3.75,1.66666666666667,1,2,2.66666666666667,3.83333333333333,3.75,3.66666666666667,1,2.33333333333333,0,1,0,0,1,2.3,3.66666666666667,3,1.33333333333333,2,31,3.25,2.875,2,3.75,3.33333333333333,2.33333333333333,2.33333333333333,3.33333333333333,3,3.25,3.66666666666667,1.75,2.66666666666667,0,0,1,0,2,3.2,2.66666666666667,3.66666666666667,2,2,31,NA,NA,NA
1,2,3,2,2,3,3,3,1,4,2,2,3,2,2,1,3,3,1,1,1,5,1,1,3,2,1,4,4,3,1,4,2,1,1,1,1,1,1,2,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2.75,1.25,1.33333333333333,1.75,1.66666666666667,1,1,2,2,2.5,3,1.5,3,1,0,1,0,2,1.7,3,4,1.33333333333333,2,23,3.5,1.375,1.33333333333333,1.36593010043362,1.66666666666667,1,1.66666666666667,1.33333333333333,3.16666666666667,3,3,1.25,1.66666666666667,0,0,0,0,1,1.9,3.66666666666667,4,1.66666666666667,2,23,4,3,4
1,3,NA,1,1,2,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,1,4,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,4,4,1,2,4.25,3,2.66666666666667,2.25,2,2.33333333333333,2,1.33333333333333,3,3.25,4,4,3,1,0,0,0,5,2.1,1.66666666666667,2.33333333333333,2.33333333333333,2,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,21,NA,NA,NA
1,5,4,2,NA,4,2,3,4,3,4,1,1,2,1,2,4,3,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,1,1,3,1,3,2,2,2,1,1,1,3,2,1,1,3,1,1,1,1,3.91322747404317,1.625,1.33333333333333,2.5,2.33333333333333,1,1,1.33333333333333,1.5,1.25,4,3,2.33333333333333,0,1,1,0,2,2,3.66666666666667,3.33333333333333,2.66666666666667,2,25,4.875,2,1.33333333333333,2.5,2.66666666666667,2,1,2,2.5,2.75,4,3.25,2.66666666666667,0,0,0,0,4,1.7,3,3,2.66666666666667,2,25,3,3,3
1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,1,1,3,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3.25,1.375,1,2.25,2.33333333333333,2,1,2.33333333333333,3.83333333333333,3,3,1.5,2.33333333333333,0,0,0,0,2,2.3,3.66666666666667,4,1.33333333333333,2,34,4.75,1.125,1,2.5,2.66666666666667,1,1.66666666666667,2,3.16666666666667,3.5,4,1,3,1,0,0,0,3,2.2,3.33333333333333,4,1,2,34,NA,NA,NA
2,4,3,2,4,1,2,1,3,2,3,2,3,1,2,1,1,3,1,2,1,1,1,2,2,1,1,1,1,4,1,1,2,4,2,3,1,3,4,2,2,3,2,3,4,4,2,2,2,2,3,3,2,4,3,2,3.125,3.375,2,2.25,1,1,1.66666666666667,1.33333333333333,2.83333333333333,2.25,3.66666666666667,1.25,2,0,0,0,1,3,1.8,3.66666666666667,4,1,1,43,2.875,2.5,1.66666666666667,3,1,1.66666666666667,1.66666666666667,1.66666666666667,3,2.75,3.33333333333333,1,1.66666666666667,0,0,0,0,2,1.8,3,3,3,1,43,5,5,5
1,3,NA,1,NA,4,3,4,2,2,1,1,4,5,1,3,5,4,1,2,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,1,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,2,1,1,2.625,2.125,1.66666666666667,2.75,2.66666666666667,3.33333333333333,3,2.66666666666667,2.5,2.5,1.66666666666667,1,3,1,1,1,0,3,2.6,1,2,2,2,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,29,NA,NA,NA
1,NA,1,1,1,3,3,2,1,2,2,2,1,1,1,1,1,3,1,1,1,3,1,1,3,2,2,2,1,1,1,3,3,1,2,1,1,2,1,2,3,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2.75,1.5,2,1.75,2.33333333333333,1,1.33333333333333,2.33333333333333,2.33333333333333,2.25,4,1.75,3,1,1,1,1,3,3.5,1.66666666666667,3.66666666666667,2,2,NA,3.125,1.25,2.66666666666667,3.75,3.33333333333333,2,1,2,3.66666666666667,2.25,3.33333333333333,1.75,2.66666666666667,1,0,1,1,9,3.4,4,2.33333333333333,3,2,NA,NA,NA,NA
2,2,2,1,2,4,3,3,4,4,5,4,3,3,3,2,3,5,1,3,2,4,3,1,5,4,3,4,4,4,5,4,3,4,2,4,5,3,4,4,5,3,1,5,4,1,5,3,4,5,4,4,5,2,1,3,3.125,3,1.66666666666667,2.25,2.33333333333333,1,1.66666666666667,1.66666666666667,2.2,1.5,4,2.25,1.66666666666667,0,0,0,0,6,2.1,3,3,2,2,16,3.125,3.5,1.33333333333333,2.25,2.33333333333333,1,1,1.66666666666667,2.83333333333333,1,4,2.25,2.33333333333333,0,0,0,0,3,2.1,3,2,2.33333333333333,2,16,4,4,4
1,2,1,1,5,1,2,1,1,1,2,1,1,1,1,1,4,3,1,1,1,4,1,1,3,1,3,1,2,2,1,2,3,1,1,2,1,1,1,1,3,1,1,2,2,3,1,2,3,1,1,1,3,5,1,1,3.125,1.5,1,2.5,1.66666666666667,2.33333333333333,1.66666666666667,2,2.5,3,4,1.5,1.33333333333333,1,1,1,1,0,2.8,3,3,2,NA,25,3.125,2.125,1,2.25,2,1.66666666666667,1.66666666666667,2,2.5,3.5,3.66666666666667,2.25,2.66666666666667,0,1,1,0,9,2.8,3,3,2.33333333333333,NA,25,2,2,2
1,3,NA,2,3,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,2,1,2,3,3,1,2,1,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,3,2,5,1,1,2.375,1.5,1.33333333333333,2,1.33333333333333,1,1,1,2.83333333333333,3.5,4,1,2,0,0,0,0,5,1.9,4,4,1,2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,38,1,1,5
2,3,4,5,3,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,4,2,1,2,1,1,2,2,2,1,2,3,1,1,1,2,2,3,3,2,1,1,1,1,1,1,1,4.07742237421472,1.75,1,2.5,1.33333333333333,1,1,1,3,2.75,4,1.25,2.66666666666667,1,1,1,0,5,1.4,2.33333333333333,3.66666666666667,1.66666666666667,2,56,4.25,2.25,1,2.25,1.33333333333333,1,1,1,3.5,3,4,1.5,2,0,0,0,0,0,1.9,3.66666666666667,3.33333333333333,2,2,56,3,3,3
2,5,3,2,5,2,2,1,3,1,2,2,1,1,3,1,2,2,1,1,1,1,1,3,2,4,2,2,2,2,5,4,2,5,3,3,3,3,5,5,3,4,2,3,3,2,2,4,2,3,2,2,2,4,5,4,4.5,3,1.66666666666667,2.5,2.37997442100247,1.66666666666667,1.66666666666667,2,3.5,4,3,1.25,3.33333333333333,1,1,1,1,3,2.2,4,4,1.66666666666667,1,43,4,2.75,2,2.5,2.33333333333333,1,1,3.33333333333333,2.83333333333333,4,4,1.5,3,0,1,0,0,4,2.7,3.33333333333333,4,2,1,43,3,1,4
1,2,NA,2,3,3,2,2,1,2,3,3,2,1,2,1,3,3,1,1,1,2,1,1,3,1,1,2,2,2,2,3,3,1,1,3,1,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,3.25,2.875,1.66666666666667,2.75,1.33333333333333,1.33333333333333,2,1.33333333333333,4,3.5,4,1.5,2.66666666666667,1,1,1,1,4,2.3,3.66666666666667,1.33333333333333,2,1,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,53,5,5,5
2,5,2,1,2,3,2,2,2,2,4,1,1,1,2,2,2,3,1,4,1,5,1,1,1,3,4,3,3,3,2,1,5,3,1,3,4,2,1,5,4,3,2,2,3,2,1,3,4,4,5,4,4,4,5,5,3.625,2.625,1.33333333333333,2.25,1.66666666666667,2,1.66666666666667,2.66666666666667,2.5,1.75,3.66666666666667,4,2,1,1,1,1,9,2.6,3.33333333333333,3.33333333333333,2.66666666666667,1,88,4.125,2.625,1,1.75,1.33333333333333,1,1.33333333333333,1.66666666666667,2.5,1.75,4,2.75,2.66666666666667,0,0,0,0,1,2.7,3.66666666666667,3.66666666666667,2.33333333333333,1,88,3,3,4
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,1,1,2,3,3,1,2,2,1,2,1,1,2,4,1,3,1,1,1,1,1,1,4,2,4,1,1,1,1,2,5,1,3,3,1,1,1,3,4,2,2,1,1,1,3,2,3,2,1,3,2,2,1,3,3,2.25,3,2.5,2.33333333333333,1,1.66666666666667,1.66666666666667,2.5,3,4,1.25,2,1,0,1,1,5,1.6,3,3,1,1,65,3.5,1.81435505480593,1.33333333333333,2.25,1.66666666666667,1.33333333333333,1.33333333333333,3.33333333333333,2.66666666666667,3,4,1.5,3,0,1,1,0,3,2,3.66666666666667,4,1.66666666666667,1,65,5,5,3
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,1,3,2,4,2,4,1,2,3,1,1,1,4,2,2,4,1,3,1,3,2,1,3,5,3,3,3,2,3,3,2,5,4,4,3,3,2,4,3,1,2,3,1,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,3.5,3.125,1,2.25,1.66666666666667,1,1.33333333333333,2.01557481449481,3.33333333333333,3.25,4,1,2.33333333333333,1,1,1,0,4,2.5,3.33333333333333,3,1.66666666666667,1,55,3.625,2,1,2,1.66666666666667,1.66666666666667,2,2,3,2.75,3.33333333333333,1.25,2.33333333333333,0,0,1,0,4,2.3,3.33333333333333,4,2,1,55,NA,NA,NA
1,2,2,2,3,3,2,2,1,2,3,2,1,1,2,1,1,1,1,1,1,3,4,1,4,1,1,2,1,1,1,2,3,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,3,4,2,4,1,2,1,1,4.25,1.25,1,2.25,1,1,1.33333333333333,1.66666666666667,3.33333333333333,3.5,4,1.25,3,0,0,0,0,2,1.8,3,4,2.33333333333333,2,88,4.25,1.5,1,2.25,2.33333333333333,1,1.33333333333333,1.33333333333333,3.66666666666667,3.5,3.66666666666667,1,3.66666666666667,0,0,0,0,3,1.9,3.33333333333333,3.33333333333333,1.66666666666667,2,88,3,4,4
2,2,3,1,1,2,3,4,3,1,2,3,4,3,4,1,4,3,1,1,1,2,1,1,3,4,4,4,1,2,3,4,3,3,3,2,2,3,1,2,3,4,3,2,1,2,2,3,2,4,4,4,1,4,2,3,3.625,2.61904409061831,1.66666666666667,2.25,2,1.66666666666667,1.33333333333333,2,2.33333333333333,4,4,1,2,1,1,1,0,4,2.3,3,4,2,1,55,3.125,1.875,2,4.25,1.66666666666667,1.66666666666667,1,1.33333333333333,2.66666666666667,4,4,2,2.33333333333333,1,1,1,0,2,2,3,3.33333333333333,2,1,55,NA,NA,NA
1,NA,2,1,1,3,2,1,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1.25,1,2.5,1.66666666666667,1,1,1.33333333333333,3.16666666666667,2.25,4,1.75,3,0,0,0,0,1,1.8,3,3,2.33333333333333,2,32,2.875,1.5,1.33333333333333,2.5,1.66666666666667,1,1.33333333333333,1.33333333333333,3.66666666666667,3,3,1,3,0,0,0,0,2,2.2,3,3,2.33333333333333,2,32,NA,NA,NA
2,NA,2,1,1,3,1,1,3,2,2,2,1,2,3,1,2,2,1,1,1,1,1,1,3,3,2,1,1,1,1,2,3,3,3,4,1,3,3,3,3,4,3,3,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3.375,2.875,1.33333333333333,3.5,2,1.33333333333333,1.33333333333333,2.66666666666667,2.83333333333333,1.75,3.66666666666667,2,3,0,0,0,0,2,2.2,2,2.66666666666667,2,2,34,3.25,2.5,1,1.5,1.66666666666667,1,1.33333333333333,1.33333333333333,2.8,2.75,3.66666666666667,1.75,2.66666666666667,1,1,0,0,1,1.2,3.66666666666667,2.66666666666667,1.66666666666667,2,34,NA,NA,NA
1,NA,NA,1,1,4,4,4,1,4,1,3,2,2,1,1,3,3,2,1,3,5,1,1,5,2,3,4,5,5,5,2,3,1,3,2,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,2.125,1.66666666666667,3.5,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,3.66666666666667,3.5,3.66666666666667,1.25,2.66666666666667,1,1,1,0,2,2.1,3.66666666666667,4,2.66666666666667,1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,28,NA,NA,NA
